subject_id,ferengi-18_Odd_x-6_dust_lane,ferengi-18_Odd_x-5_merger,ferengi-18_Odd_x-4_other,ferengi-18_Odd_x-3_irregular,ferengi-18_Odd_x-2_disturbed,ferengi-18_Odd_x-1_lens_or_arc,ferengi-18_Odd_x-0_ring,ferengi-18_Odd_a-0_done,ferengi-17_Odd_a-1_no,ferengi-17_Odd_a-0_yes,ferengi-16_Discuss_a-1_no,ferengi-16_Discuss_a-0_yes,ferengi-15_Bulge_a-2_dominant,ferengi-15_Bulge_a-1_obvious,ferengi-15_Bulge_a-0_no_bulge,ferengi-14_Spiral_a-5_can't_tell,ferengi-14_Spiral_a-4_more_than_4,ferengi-14_Spiral_a-3_4,ferengi-14_Spiral_a-2_3,ferengi-14_Spiral_a-1_2,ferengi-14_Spiral_a-0_1,ferengi-13_Spiral_a-2_loose,ferengi-13_Spiral_a-1_medium,ferengi-13_Spiral_a-0_tight,ferengi-12_Spiral_a-1_no_spiral,ferengi-12_Spiral_a-0_spiral,ferengi-11_Bar_a-1_no_bar,ferengi-11_Bar_a-0_bar,ferengi-10_Bulge_a-2_no_bulge,ferengi-10_Bulge_a-1_boxy,ferengi-10_Bulge_a-0_rounded,ferengi-9_Disk_a-1_no,ferengi-9_Disk_a-0_yes,ferengi-8_Clumps_a-1_no,ferengi-8_Clumps_a-0_yes,ferengi-7_Symmetry_a-1_no,ferengi-7_Symmetry_a-0_yes,ferengi-6_Clumps_a-1_no,ferengi-6_Clumps_a-0_yes,ferengi-5_Clumps_a-1_no,ferengi-5_Clumps_a-0_yes,ferengi-4_Clumps_a-3_spiral,_irregular,ferengi-4_Clumps_a-1_chain,ferengi-4_Clumps_a-0_straight_line,ferengi-3_Clumps_a-5_can't_tell,ferengi-3_Clumps_a-4_more_than_4,ferengi-3_Clumps_a-3_4,ferengi-3_Clumps_a-2_3,ferengi-3_Clumps_a-1_2,ferengi-3_Clumps_a-0_1,ferengi-2_Clumps_a-1_no,ferengi-2_Clumps_a-0_yes,ferengi-1_Round_a-2_cigar_shaped,ferengi-1_Round_a-1_in_between,ferengi-1_Round_a-0_completely_round,ferengi-0_Shape_a-2_star_or_artifact,ferengi-0_Shape_a-1_features_or_disk,ferengi-0_Shape_a-0_smooth
5249ce0c3ae74072a3003a0e,,,,,,,,1,0.96875,0.03125,0.949999988079071,0.0500000007450581,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,0.5,,,,,,0.666666686534882,0.333333343267441,0.884615361690521,0.115384615957737,,0.200000002980232,0.150000005960464,0.649999976158142
5249ce0c3ae74072a3003b2f,,,,0.25,,,,0.5,0.933333337306976,0.0666666701436043,1,,,,0.600000023841858,,,,,,,,,,1,,1,,,,,0.833333313465118,,,0.5,0.5,,,,1,,,,1,,0.5,,,,,,0.75,0.25,0.0909090936183929,0.727272748947144,0.181818187236786,0.25,0.200000002980232,0.550000011920929
5249ce0c3ae74072a3004117,0.125,,,,0.25,,,0.5,0.870967745780945,0.129032254219055,1,,,,0.0833333358168602,,,,,,,,,,0.333333343267441,,0.666666686534882,,,,,1,,,0.571428596973419,0.28571429848671,,,1,,1,1,,,,0.428571432828903,,0.142857149243355,,,,0.631578922271729,0.368421047925949,,0.25,0.75,0.224999994039536,0.474999994039536,0.300000011920929
5249ce0c3ae74072a3004238,,,,,0.333333343267441,,,0.666666686534882,0.941176474094391,0.0588235296308994,1,,,,,,,,,,,,,,1,,1,,,,,1,,,0.666666686534882,1,,0.5,0.5,,1,1,,,,0.25,,,,,,0.200000002980232,0.800000011920929,,0.206896558403969,0.793103456497192,0.150000005960464,0.125,0.725000023841858
5249ce0c3ae74072a3004359,,,,0.0909090936183929,0.0454545468091965,,,0.5,0.666666686534882,0.333333343267441,0.975000023841858,0.025000000372529,,,0.800000011920929,,,,,,,,,,1,,1,,,,,1,,,0.666666686534882,0.888888895511627,,,,1,,,0.444444447755814,0.555555582046509,,0.222222223877907,,0.444444447755814,,,,0.357142865657806,0.642857134342194,0.526315808296204,0.421052634716034,0.0526315793395042,0.174999997019768,0.349999994039536,0.474999994039536
5249ce0c3ae74072a30039da,,,,0.142857149243355,,,,0.428571432828903,0.888888895511627,0.111111111938953,0.975000023841858,0.025000000372529,,,0.5,,,,,,,,,,0.75,,1,,,,,0.571428596973419,,,0.333333343267441,0.333333343267441,,,,1,,,1,,,0.333333343267441,,,,,,0.699999988079071,0.300000011920929,0.352941185235977,0.529411792755127,0.117647059261799,0.324999988079071,0.25,0.425000011920929
5249ce0c3ae74072a3004b0e,0.0487804859876633,,,0.243902444839478,0.14634145796299,,,0.390243887901306,0.5,0.5,1,,,,1,,,,,,,,,,1,,1,,,,,0.857142865657806,,,0.666666686534882,0.777777791023254,,0.333333343267441,0.666666686534882,0.666666686534882,0.333333343267441,0.444444447755814,0.444444447755814,,,0.100000001490116,,0.300000011920929,,,,0.411764711141586,0.588235318660736,,0.866666674613953,0.133333340287209,0.200000002980232,0.425000011920929,0.375
5249ce0c3ae74072a3004c2f,,,,,0.5,,,0.5,0.96875,0.03125,0.975000023841858,0.025000000372529,,,0.5,,,,,,,,,,0.5,,0.5,,,,,0.181818187236786,,,0.333333343267441,0.666666686534882,,,1,0.5,0.5,0.5,,,,0.666666686534882,,,,,,0.785714268684387,0.214285716414452,0.833333313465118,0.16666667163372,,0.200000002980232,0.349999994039536,0.449999988079071
5249ce0c3ae74072a3003a1f,0.200000002980232,,,0.200000002980232,,,,0.600000023841858,0.911764681339264,0.0882352963089943,1,,,,0.5,,,,,,,,,,0.5,,1,,,,,0.571428596973419,,,1,0.333333343267441,,,1,0.333333343267441,0.666666686534882,0.333333343267441,0.333333343267441,0.333333343267441,,0.333333343267441,,,,,,0.699999988079071,0.300000011920929,0.791666686534882,0.20833332836628,,0.150000005960464,0.25,0.600000023841858
5249ce0c3ae74072a3004128,0.142857149243355,,,,,,,0.571428596973419,0.878787875175476,0.121212124824524,0.949999988079071,0.0500000007450581,,,1,,,,,,,,,,,,1,,,,,0.25,,,1,0.333333343267441,,,,1,,,0.5,0.5,,0.666666686534882,,,,,,0.571428596973419,0.428571432828903,0.884615361690521,0.0769230797886848,0.0384615398943424,0.174999997019768,0.174999997019768,0.649999976158142
5249ce0c3ae74072a3004249,,,,,0.200000002980232,,,0.5,0.833333313465118,0.16666667163372,0.949999988079071,0.0500000007450581,,,,,,,,,,,,,1,,1,,,,,1,,,0.600000023841858,,,0.25,0.75,0.200000002980232,0.800000011920929,1,,,,0.666666686534882,,,,,,0.25,0.75,,0.409090906381607,0.590909063816071,0.25,0.200000002980232,0.550000011920929
5249ce0c3ae74072a30038ca,,,,0.28571429848671,,,,0.571428596973419,0.777777791023254,0.222222223877907,0.949999988079071,0.0500000007450581,,,0.5,,,,,,,,,,1,,1,,,,,1,,,0.333333343267441,0.666666686534882,,,1,0.666666686534882,0.333333343267441,0.333333343267441,0.666666686534882,,,0.333333343267441,,0.333333343267441,,,,0.400000005960464,0.600000023841858,0.15384615957737,0.307692319154739,0.538461565971375,0.550000011920929,0.125,0.324999988079071
5249ce0c3ae74072a30039eb,0.111111111938953,,,0.111111111938953,,,,0.555555582046509,0.864864885807037,0.135135129094124,0.949999988079071,0.0500000007450581,,,0.5,,,,,,,,,,0.25,,0.5,,,,,0.307692319154739,,,0.875,0.25,,,1,0.25,0.75,0.125,0.25,0.125,,0.375,,0.375,,,,0.61904764175415,0.380952388048172,0.625,0.375,,0.0750000029802322,0.524999976158142,0.400000005960464
5249ce0c3ae74072a3004b1f,,,,0.125,,,,0.625,0.84375,0.15625,0.925000011920929,0.0750000029802322,,,0.375,,,,,,,,,,0.375,,0.75,,,,,0.571428596973419,,,0.333333343267441,0.333333343267441,,0.5,0.5,0.333333343267441,0.666666686534882,0.333333343267441,,0.333333343267441,,0.75,,,,,,0.777777791023254,0.222222223877907,0.214285716414452,0.714285731315613,0.0714285746216774,0.200000002980232,0.449999988079071,0.349999994039536
5249ce0c3ae74072a3004007,,,,0.142857149243355,,,,0.571428596973419,0.878787875175476,0.121212124824524,1,,,,0.400000005960464,,,,,,,,,,1,,0.800000011920929,,,,,0.833333313465118,,,1,,,,1,0.5,0.5,1,,,,0.666666686534882,,,,,,0.666666686534882,0.333333343267441,0.16666667163372,0.75,0.0833333358168602,0.174999997019768,0.224999994039536,0.600000023841858
5249ce0c3ae74072a3004139,,,,0.16666667163372,0.16666667163372,,,0.5,0.896551728248596,0.103448279201984,1,,,,1,,,,,,,,,,1,,1,,,,,1,,,1,,,,1,,1,1,,,,1,,,,,,0.5,0.5,,,1,0.275000005960464,0.0500000007450581,0.675000011920929
5249ce0c3ae74072a30049ca,,,,0.200000002980232,,,,0.400000005960464,0.857142865657806,0.142857149243355,1,,,,0.5,,,,,,,,,,1,,1,,,,,0.666666686534882,,,0.75,0.75,,0.375,0.625,0.272727280855179,0.727272748947144,,0.25,0.5,,0.272727280855179,,,,,,0.214285716414452,0.785714268684387,0.0714285746216774,0.714285731315613,0.214285716414452,0.300000011920929,0.349999994039536,0.349999994039536
5249ce0c3ae74072a30037ba,,,,,,,,0.600000023841858,0.911764681339264,0.0882352963089943,1,,,,,,,,,,,,,,0.666666686534882,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,0.161290317773819,0.838709652423859,0.150000005960464,0.0750000029802322,0.774999976158142
5249ce0c3ae74072a30038db,,,,,,,,0.666666686534882,0.9375,0.0625,0.975000023841858,0.025000000372529,,,,,,,,,,,,,1,,1,,,,,0.111111111938953,,,0.333333343267441,0.333333343267441,,,,1,,,,,,0.333333343267441,,,,,,0.75,0.25,0.899999976158142,0.0500000007450581,0.0500000007450581,0.200000002980232,0.300000011920929,0.5
5249ce0c3ae74072a30039fc,0.142857149243355,,,,,,,0.571428596973419,0.891891896724701,0.10810811072588,0.899999976158142,0.100000001490116,,,0.666666686534882,,,,,,,,,,0.666666686534882,,1,,,,,0.300000011920929,,,0.75,0.5,,0.400000005960464,0.600000023841858,0.16666667163372,0.833333313465118,0.400000005960464,0.400000005960464,0.200000002980232,,0.333333343267441,,0.16666667163372,,,,0.625,0.375,0.476190477609634,0.523809552192688,,0.0750000029802322,0.400000005960464,0.524999976158142
5249ce0c3ae74072a3004018,,,,0.28571429848671,,,,0.571428596973419,0.878787875175476,0.121212124824524,1,,,,0.800000011920929,,,,,,,,,,0.800000011920929,,1,,,,,0.625,,,1,0.5,,,,1,,,1,,,,,,,,,0.800000011920929,0.200000002980232,0.0869565233588219,0.869565188884735,0.0434782616794109,0.174999997019768,0.25,0.574999988079071
5249ce0c3ae74072a30048ba,,,,0.333333343267441,0.133333340287209,,,0.533333361148834,0.680000007152557,0.319999992847443,1,,,,0.75,,,,,,,,,,1,,1,,,,,0.571428596973419,,,0.400000005960464,1,,,1,0.666666686534882,0.333333343267441,0.333333343267441,0.666666686534882,,,0.600000023841858,,,,,,0.583333313465118,0.416666656732559,0.230769231915474,0.692307710647583,0.0769230797886848,0.375,0.300000011920929,0.324999988079071
5249ce0c3ae74072a30036aa,,,,0.111111111938953,,,,0.555555582046509,0.861111104488373,0.138888895511627,0.975000023841858,0.025000000372529,,,0.5,,,,,,,,,,1,,1,,,,,1,,,0.714285731315613,0.428571432828903,,,1,0.400000005960464,0.600000023841858,0.333333343267441,0.333333343267441,,,0.428571432828903,,,,,,0.222222223877907,0.777777791023254,0.0370370373129845,0.888888895511627,0.0740740746259689,0.100000001490116,0.224999994039536,0.675000011920929
5249ce0c3ae74072a30049db,,,,0.300000011920929,,,,0.5,0.833333313465118,0.16666667163372,0.949999988079071,0.0500000007450581,,,0.5,,,,,,,,,,1,,1,,,,,1,,,0.600000023841858,0.600000023841858,,,1,,1,,,,,,,,,,,0.28571429848671,0.714285731315613,,0.391304343938828,0.60869562625885,0.25,0.174999997019768,0.574999988079071
5249ce0c3ae74072a30037cb,,,,,,,,0.5,0.969696998596191,0.030303031206131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121212124824524,0.878787875175476,0.174999997019768,,0.824999988079071
5249ce0c3ae74072a30038ec,0.0769230797886848,,,0.0769230797886848,0.15384615957737,,,0.307692319154739,0.882352948188782,0.117647059261799,1,,,,1,,,,,,,,,,1,,1,,,,,0.181818187236786,,,,,,,1,,1,,,,,1,,,,,,0.916666686534882,0.0833333358168602,0.909090936183929,0.0454545468091965,0.0454545468091965,0.150000005960464,0.300000011920929,0.550000011920929
5249ce0c3ae74072a3003fa1,,,,,0.25,,,0.5,0.866666674613953,0.133333340287209,1,,,,0.5,,,,,,,,,,1,,1,,,,,0.666666686534882,,,0.666666686534882,0.666666686534882,,,1,0.333333343267441,0.666666686534882,0.5,,0.5,,0.666666686534882,,,,,,0.5,0.5,0.125,0.833333313465118,0.0416666679084301,0.25,0.150000005960464,0.600000023841858
5249ce0c3ae74072a3004029,,,,0.333333343267441,0.0833333358168602,,,0.416666656732559,0.833333313465118,0.16666667163372,1,,,,0.142857149243355,,,,,,,,,,,,0.380952388048172,,,,,0.954545438289642,,,0.666666686534882,0.666666686534882,,,1,,1,0.666666686534882,,0.333333343267441,,1,,,,,,0.879999995231628,0.119999997317791,0.800000011920929,,0.200000002980232,0.25,0.625,0.125
5249ce0c3ae74072a30047aa,,,,0.25,,,,0.5,0.846153855323792,0.15384615957737,0.899999976158142,0.100000001490116,,,1,,,,,,,,,,0.75,,0.75,,,,,0.444444447755814,,,1,,,1,,0.5,0.5,,,,,0.5,,,,,,0.818181812763214,0.181818187236786,0.666666686534882,0.0666666701436043,0.266666680574417,0.349999994039536,0.275000005960464,0.375
5249ce0c3ae74072a30048cb,,,,0.16666667163372,,,,0.5,0.899999976158142,0.100000001490116,1,,,,0.333333343267441,,,,,,,,,,0.666666686534882,,0.666666686534882,,,,,1,,,,,,1,,,1,,1,,,,,,,,,0.75,0.25,,0.230769231915474,0.769230782985687,0.25,0.100000001490116,0.649999976158142
5249ce0c3ae74072a30036bb,,,,0.5,,,,0.5,0.966666638851166,0.0333333350718021,1,,,,1,,,,,,,,,,1,,1,,,,,0.857142865657806,,,,1,,,,1,,,,1,,1,,,,,,0.875,0.125,,0.727272748947144,0.272727280855179,0.25,0.200000002980232,0.550000011920929
5249ce0c3ae74072a30049ec,,,,,,,,0.600000023841858,0.896551728248596,0.103448279201984,0.949999988079071,0.0500000007450581,,,1,,,,,,,,,,1,,1,,,,,1,,,0.800000011920929,0.800000011920929,,0.666666686534882,0.333333343267441,0.5,0.5,0.200000002980232,0.800000011920929,,,,,0.142857149243355,,,,0.125,0.875,,0.666666686534882,0.333333343267441,0.275000005960464,0.200000002980232,0.524999976158142
5249ce0c3ae74072a30037dc,,,,0.25,,,,0.75,0.909090936183929,0.0909090936183929,0.975000023841858,0.025000000372529,,,0.5,,,,,,,,,,1,,,,,,,1,,,0.666666686534882,0.666666686534882,,,,1,,1,,,,0.333333343267441,,,,,,0.400000005960464,0.600000023841858,0.0357142873108387,0.107142858207226,0.857142865657806,0.174999997019768,0.125,0.699999988079071
5249ce0c3ae74072a30038fd,0.25,,,,,,,0.75,0.914285719394684,0.0857142880558968,0.975000023841858,0.025000000372529,,,,,,,,,,,,,1,,1,,,,,0.125,,,0.25,0.5,,,1,0.666666686534882,0.333333343267441,,,,,0.5,,,,,,0.666666686534882,0.333333343267441,0.91304349899292,0.0869565233588219,,0.125,0.300000011920929,0.574999988079071
5249ce0c3ae74072a3003fb2,,,,,,,,0.666666686534882,0.92592591047287,0.0740740746259689,1,,,,,,,,,,,,,,0.666666686534882,,0.666666686534882,,,,,0.600000023841858,,,0.800000011920929,0.200000002980232,,,1,0.5,0.5,,1,,,0.200000002980232,,,,,,0.5,0.5,,0.941176474094391,0.0588235296308994,0.324999988079071,0.25,0.425000011920929
5249ce0c3ae74072a30047bb,,,,,0.200000002980232,,,0.400000005960464,0.935483872890472,0.0645161271095276,1,,,,,,,,,,,,,,0.666666686534882,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,0.928571403026581,0.0714285746216774,0.224999994039536,0.0750000029802322,0.699999988079071
5249ce0c3ae74072a30035ab,0.0740740746259689,,,,,,,0.444444447755814,0.571428596973419,0.428571432828903,1,,,,0.428571432828903,,,,,,,,,,0.714285731315613,,1,,,,,0.699999988079071,,,1,0.5,,0.25,0.75,,1,,1,,,0.200000002980232,,,,,,0.666666686534882,0.333333343267441,0.0769230797886848,0.692307710647583,0.230769231915474,0.300000011920929,0.375,0.324999988079071
5249ce0c3ae74072a30048dc,,,,,,,,0.666666686534882,0.899999976158142,0.100000001490116,0.949999988079071,0.0500000007450581,,,0.600000023841858,,,,,,,,,,0.800000011920929,,1,,,,,1,,,,,,,,,,,,,,,,,,,,0.833333313465118,0.16666667163372,,0.142857149243355,0.857142865657806,0.5,0.150000005960464,0.349999994039536
5249ce0c3ae74072a30036cc,0.100000001490116,,,,,,,0.5,0.848484873771667,0.151515156030655,0.949999988079071,0.0500000007450581,,,0.0909090936183929,,,,,,,,,,0.454545468091965,,0.818181812763214,,,,,0.785714268684387,,,1,,,,,,,,,,,,,,,,,0.933333337306976,0.0666666701436043,,0.722222208976746,0.277777791023254,0.174999997019768,0.375,0.449999988079071
5249ce0c3ae74072a30049fd,0.333333343267441,,,,,,,0.666666686534882,0.935483872890472,0.0645161271095276,1,,,,,,,,,,,,,,1,,0.666666686534882,,,,,0.214285716414452,,,0.5,0.5,,,1,,1,0.5,,,,0.25,,,,,,0.777777791023254,0.222222223877907,0.0769230797886848,0.923076927661896,,0.224999994039536,0.449999988079071,0.324999988079071
5249ce0c3ae74072a30037ed,,,,,,,,,1,,0.975000023841858,0.025000000372529,,,1,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,0.115384615957737,0.884615361690521,0.324999988079071,0.025000000372529,0.649999976158142
5249ce0c3ae74072a3003ea2,,,,0.200000002980232,,,,0.600000023841858,0.896551728248596,0.103448279201984,0.975000023841858,0.025000000372529,,,0.333333343267441,,,,,,,,,,0.833333313465118,,0.833333313465118,,,,,0.75,,,0.5,,,,,1,,1,,,,0.5,,,,,,0.800000011920929,0.200000002980232,0.105263158679008,0.842105269432068,0.0526315793395042,0.275000005960464,0.25,0.474999994039536
5249ce0c3ae74072a3003fc3,,,,,,,,0.636363625526428,0.810810804367065,0.189189195632935,0.975000023841858,0.025000000372529,,,0.0555555559694767,,,,,,,,,,0.333333343267441,,0.833333313465118,,,,,0.947368443012238,,,0.75,0.25,,0.5,0.5,0.333333343267441,0.666666686534882,0.333333343267441,0.333333343267441,0.333333343267441,,0.200000002980232,,,,,,0.791666686534882,0.20833332836628,,0.923076927661896,0.0769230797886848,0.0750000029802322,0.600000023841858,0.324999988079071
5249ce0c3ae74072a30046ab,,,,,,,,,1,,0.975000023841858,0.025000000372529,,,,,,,,,,,,,0.5,,1,,,,,1,,,,,,,1,,1,0.666666686534882,0.333333343267441,,,1,,,,,,0.571428596973419,0.428571432828903,,0.370370358228683,0.629629611968994,0.150000005960464,0.174999997019768,0.675000011920929
5249ce0c3ae74072a30047cc,0.200000002980232,,,,,,,0.600000023841858,0.911764681339264,0.0882352963089943,1,,,,,,,,,,,,,,1,,1,,,,,1,,,1,,,,1,,1,,1,,,,,,,,,0.666666686534882,0.333333343267441,,0.709677398204803,0.290322571992874,0.150000005960464,0.0750000029802322,0.774999976158142
5249ce0c3ae74072a30035bc,,,,0.266666680574417,0.0666666701436043,,,0.400000005960464,0.759999990463257,0.239999994635582,0.975000023841858,0.025000000372529,,,0.75,,,,,,,,,,0.75,,0.75,,,,,1,,,,1,,,1,0.5,0.5,,1,,,0.5,,,,,,0.666666686534882,0.333333343267441,0.210526317358017,0.684210538864136,0.105263158679008,0.375,0.150000005960464,0.474999994039536
5249ce0c3ae74072a30048ed,,,,,,,,1,0.944444417953491,0.0555555559694767,0.975000023841858,0.025000000372529,,,1,,,,,,,,,,1,,1,,,,,0.5,,,,,,1,,,1,1,,,,,,,,,,0.5,0.5,,0.90625,0.09375,0.100000001490116,0.100000001490116,0.800000011920929
5249ce0c3ae74072a30036dd,,,,,,,,0.666666686534882,0.942857146263123,0.0571428574621677,0.975000023841858,0.025000000372529,,,,,,,,,,,,,1,,1,,,,,0.400000005960464,,,0.25,0.5,,,1,0.5,0.5,,1,,,0.25,,,,,,0.555555582046509,0.444444447755814,0.0384615398943424,0.961538434028625,,0.125,0.224999994039536,0.649999976158142
5249ce0c3ae74072a30037fe,,,,0.400000005960464,,,,0.600000023841858,0.903225779533386,0.0967741906642914,1,,,,,,,,,,,,,,1,,1,,,,,1,,,,1,,,,1,,,,,,,,,,,,0.666666686534882,0.333333343267441,,0.75,0.25,0.224999994039536,0.0750000029802322,0.699999988079071
5249ce0c3ae74072a3003eb3,,,,0.0909090936183929,,,,0.545454561710358,0.833333313465118,0.16666667163372,1,,,,0.444444447755814,,,,,,,,,,0.555555582046509,,1,,,,,0.899999976158142,,,0.5,0.333333343267441,,,1,0.5,0.5,0.75,0.25,,,0.5,,,,,,0.625,0.375,0.0500000007450581,0.850000023841858,0.100000001490116,0.100000001490116,0.400000005960464,0.5
5249ce0c3ae74072a30046bc,0.0588235296308994,,,0.235294118523598,0.0588235296308994,,,0.470588237047195,0.703703701496124,0.296296298503876,1,,,,0.5,,,,,,,,,,1,,1,,,,,1,,,0.666666686534882,0.666666686534882,,0.5,0.5,,1,,1,,,,,,,,,0.333333343267441,0.666666686534882,0.0476190485060215,0.428571432828903,0.523809552192688,0.324999988079071,0.150000005960464,0.524999976158142
5249ce0c3ae74072a30034ac,,,,,,,,0.75,0.823529422283173,0.176470592617989,1,,,,,,,,,,,,,,0.5,,1,,,,,0.15384615957737,,,0.666666686534882,0.333333343267441,,,,1,,,,1,,,,0.333333343267441,,,,0.8125,0.1875,0.944444417953491,0.0555555559694767,,0.150000005960464,0.400000005960464,0.449999988079071
5249ce0c3ae74072a30047dd,,,,,0.16666667163372,,,0.5,0.896551728248596,0.103448279201984,0.925000011920929,0.0750000029802322,,,1,,,,,,,,,,1,,1,,,,,1,,,1,,,0.5,0.5,0.333333343267441,0.666666686534882,,1,,,,,,,,,0.400000005960464,0.600000023841858,0.0833333358168602,0.708333313465118,0.20833332836628,0.275000005960464,0.125,0.600000023841858
5249ce0c3ae74072a30035cd,,,,0.181818187236786,0.0909090936183929,,,0.454545468091965,0.833333313465118,0.16666667163372,0.975000023841858,0.025000000372529,,,,,,,,,,,,,1,,1,,,,,0.400000005960464,,,0.666666686534882,0.666666686534882,,0.333333343267441,0.666666686534882,0.25,0.75,0.25,0.5,,,0.25,,0.25,,,,0.555555582046509,0.444444447755814,0.095238097012043,0.857142865657806,0.0476190485060215,0.25,0.224999994039536,0.524999976158142
5249ce0c3ae74072a30048fe,0.16666667163372,,,,0.16666667163372,,,0.5,0.899999976158142,0.100000001490116,0.975000023841858,0.025000000372529,,,0.666666686534882,,,,,,,,,,1,,1,,,,,0.230769231915474,,,0.5,0.5,,,1,,1,,,1,,,,,,,,0.866666674613953,0.133333340287209,0.866666674613953,0.0666666701436043,0.0666666701436043,0.25,0.375,0.375
5249ce0c3ae74072a30036ee,,,,0.5,,,,0.5,0.954545438289642,0.0454545468091965,1,,,,0.333333343267441,,,,,,,,,,1,,1,,,,,1,,,0.400000005960464,0.400000005960464,,,1,,1,0.333333343267441,0.666666686534882,,,0.200000002980232,,,,,,0.375,0.625,,0.928571403026581,0.0714285746216774,0.449999988079071,0.200000002980232,0.349999994039536
5249ce0c3ae74072a3003da3,,,,,0.181818187236786,,,0.545454561710358,0.823529422283173,0.176470592617989,0.975000023841858,0.025000000372529,,,0.200000002980232,,,,,,,,,,1,,1,,,,,0.555555582046509,,,0.5,,,,,,,,,,,,,,,,,0.818181812763214,0.181818187236786,0.0869565233588219,0.91304349899292,,0.150000005960464,0.275000005960464,0.574999988079071
5249ce0c3ae74072a3003ec4,,,,0.333333343267441,,,,0.666666686534882,0.866666674613953,0.133333340287209,0.975000023841858,0.025000000372529,,,1,,,,,,,,,,1,,1,,,,,1,,,,0.5,,,,,,,,,,,,,,,,0.5,0.5,0.181818187236786,0.272727280855179,0.545454561710358,0.625,0.100000001490116,0.275000005960464
5249ce0c3ae74072a3003fe5,,,,,0.0769230797886848,,,0.538461565971375,0.810810804367065,0.189189195632935,1,,,,0.5,,,,,,,,,,1,,0.5,,,,,0.181818187236786,,,0.75,0.5,,,1,0.666666686534882,0.333333343267441,,0.333333343267441,0.333333343267441,,0.5,,,,,,0.733333349227905,0.266666680574417,0.954545438289642,0.0454545468091965,,0.0750000029802322,0.375,0.550000011920929
5249ce0c3ae74072a30045ac,,,,,,,,0.666666686534882,0.935483872890472,0.0645161271095276,0.975000023841858,0.025000000372529,,,,,,,,,,,,,,,1,,,,,1,,,0.5,0.5,,,1,0.5,0.5,0.5,0.5,,,1,,,,,,0.333333343267441,0.666666686534882,,0.46428570151329,0.535714268684387,0.224999994039536,0.0750000029802322,0.699999988079071
5249ce0c3ae74072a30046cd,,,,0.25,,,,0.5,0.935483872890472,0.0645161271095276,1,,,,0.600000023841858,,,,,,,,,,1,,1,,,,,0.625,,,1,,,,,,,,,,,,,,,,,0.888888895511627,0.111111111938953,0.136363640427589,0.863636374473572,,0.224999994039536,0.224999994039536,0.550000011920929
5249ce0c3ae74072a30047ee,,,,0.0588235296308994,0.0588235296308994,,,0.470588237047195,0.75,0.25,0.875,0.125,,,0.666666686534882,,,,,,,,,,1,,,,,,,0.428571432828903,,,0.25,0.25,,0.333333343267441,0.666666686534882,0.400000005960464,0.600000023841858,,,,,0.400000005960464,,,,,,0.583333313465118,0.416666656732559,0.25,0.649999976158142,0.100000001490116,0.200000002980232,0.300000011920929,0.5
5249ce0c3ae74072a30035de,0.142857149243355,,0.142857149243355,,,0.142857149243355,0.142857149243355,0.428571432828903,0.916666686534882,0.0833333358168602,0.975000023841858,0.025000000372529,0.5,,0.5,,,,,,,,,,1,,1,,,,,1,,0.666666686534882,0.333333343267441,0.666666686534882,0.333333343267441,,1,,1,1,,,,0.333333343267441,0.333333343267441,,,,0.333333343267441,0.400000005960464,0.600000023841858,,0.129032254219055,0.870967745780945,0.100000001490116,0.125,0.774999976158142
5249ce0c3ae74072a30036ff,,,0.200000002980232,,,,,0.800000011920929,0.839999973773956,0.159999996423721,1,,,,,,,,,,,,,,1,,1,,,,,1,,1,,,1,,1,,1,1,,,,0.5,,,,,0.5,0.333333343267441,0.666666686534882,,0.818181812763214,0.181818187236786,0.375,0.0750000029802322,0.550000011920929
5249ce0c3ae74072a3003db4,0.16666667163372,,0.16666667163372,,,,,0.666666686534882,0.882352948188782,0.117647059261799,0.975000023841858,0.025000000372529,0.333333343267441,,,,,,,,,,,,1,,0.666666686534882,,,,,0.428571432828903,,1,,0.333333343267441,0.666666686534882,,0.5,,1,,,,,0.25,,,,,0.5,0.636363625526428,0.363636374473572,,0.347826093435287,0.0434782616794109,0.150000005960464,0.275000005960464,0.574999988079071
5249ce0c3ae74072a3003ed5,0.0833333358168602,,,,,,,0.5,0.684210538864136,0.315789461135864,0.975000023841858,0.025000000372529,,,0.666666686534882,,,,,,,,,,1,,1,,,,,0.75,,1,,1,,,,,,,,,,0.666666686534882,,,,,0.333333343267441,0.571428596973419,0.428571432828903,,0.416666656732559,0.5,0.524999976158142,0.174999997019768,0.300000011920929
